appointment_id,customer_id,employee,service,category,appointment_date,revenue,month
1162,C0071,Maya,Hair Color,Hair,2025-06-25,431.92,2025-06
1163,C0238,Sara,Nails,Nails,2025-06-16,177.13,2025-06
1164,C0005,Nour,Nails,Nails,2025-06-28,142.13,2025-06
1165,C0193,Nour,Facial,Skin Care,2025-06-19,265.69,2025-06
1166,C0040,Lina,Hair Styling,Hair,2025-06-09,189.45,2025-06
1167,C0055,Sara,Lashes,Beauty,2025-06-13,243.8,2025-06
1168,C0184,Rania,Hair Color,Hair,2025-06-21,369.78,2025-06
1169,C0201,Aisha,Hair Color,Hair,2025-06-23,440.92,2025-06
1170,C0118,Maya,Facial,Skin Care,2025-06-24,329.89,2025-06
1171,C0283,Maya,Massage,Wellness,2025-06-17,311.44,2025-06
1172,C0246,Lina,Nails,Nails,2025-06-17,163.88,2025-06
1173,C0197,Rania,Hair Color,Hair,2025-06-08,486.74,2025-06
1174,C0196,Lina,Nails,Nails,2025-06-09,159.17,2025-06
1175,C0057,Lina,Hair Styling,Hair,2025-06-10,171.61,2025-06
1176,C0203,Lina,Facial,Skin Care,2025-06-24,274.36,2025-06
1177,C0265,Sara,Hair Styling,Hair,2025-06-28,209.43,2025-06
1178,C0283,Lina,Nails,Nails,2025-06-22,169.19,2025-06
1179,C0109,Aisha,Hair Color,Hair,2025-06-21,460.71,2025-06
1180,C0146,Rania,Hair Color,Hair,2025-06-07,378.1,2025-06
1181,C0167,Aisha,Hair Styling,Hair,2025-06-27,197.54,2025-06
1182,C0254,Maya,Facial,Skin Care,2025-06-22,323.06,2025-06
1183,C0201,Rania,Nails,Nails,2025-06-06,132.35,2025-06
1184,C0220,Rania,Massage,Wellness,2025-07-05,355.6,2025-07
1185,C0204,Maya,Waxing,Beauty,2025-07-25,142.6,2025-07
1186,C0166,Sara,Nails,Nails,2025-07-23,163.61,2025-07
1187,C0185,Sara,Waxing,Beauty,2025-07-07,107.84,2025-07
1188,C0146,Maya,Massage,Wellness,2025-07-10,329.67,2025-07
1189,C0017,Sara,Nails,Nails,2025-07-26,157.77,2025-07
1190,C0252,Lina,Nails,Nails,2025-07-19,127.64,2025-07
1191,C0045,Maya,Hair Styling,Hair,2025-07-06,195.64,2025-07
1192,C0078,Rania,Hair Color,Hair,2025-07-15,415.13,2025-07
1193,C0003,Rania,Waxing,Beauty,2025-07-03,121.33,2025-07
1194,C0093,Aisha,Lashes,Beauty,2025-07-12,222.91,2025-07
1195,C0138,Aisha,Facial,Skin Care,2025-07-04,291.39,2025-07
1196,C0219,Nour,Hair Color,Hair,2025-07-10,468.77,2025-07
1197,C0152,Lina,Nails,Nails,2025-07-04,148.02,2025-07
1198,C0168,Rania,Nails,Nails,2025-07-05,150.83,2025-07
1199,C0296,Nour,Nails,Nails,2025-07-25,141.56,2025-07
1200,C0262,Aisha,Waxing,Beauty,2025-07-27,137.48,2025-07
1201,C0258,Aisha,Hair Color,Hair,2025-07-17,391.16,2025-07
1202,C0171,Lina,Lashes,Beauty,2025-07-28,232.26,2025-07
1203,C0227,Sara,Lashes,Beauty,2025-07-23,239.11,2025-07
1204,C0103,Nour,Nails,Nails,2025-07-20,165.67,2025-07
1205,C0013,Maya,Hair Color,Hair,2025-07-12,454.36,2025-07
1206,C0128,Nour,Hair Styling,Hair,2025-07-16,200.36,2025-07
1207,C0011,Rania,Hair Styling,Hair,2025-07-26,169.42,2025-07
1208,C0116,Maya,Waxing,Beauty,2025-07-10,125.91,2025-07
1209,C0066,Rania,Nails,Nails,2025-07-13,128.92,2025-07
1210,C0226,Maya,Hair Color,Hair,2025-07-25,431.11,2025-07
1211,C0145,Nour,Nails,Nails,2025-07-07,156.58,2025-07
1212,C0238,Rania,Waxing,Beauty,2025-07-27,131.72,2025-07
1213,C0089,Sara,Hair Color,Hair,2025-07-20,489.26,2025-07
1214,C0052,Aisha,Hair Styling,Hair,2025-07-17,184.47,2025-07
1215,C0274,Rania,Nails,Nails,2025-07-07,155.26,2025-07
1216,C0138,Maya,Hair Styling,Hair,2025-07-19,207.57,2025-07
1217,C0225,Rania,Nails,Nails,2025-07-23,179.95,2025-07
1218,C0169,Lina,Facial,Skin Care,2025-07-02,285.88,2025-07
1219,C0148,Nour,Massage,Wellness,2025-07-07,300.75,2025-07
1220,C0128,Maya,Hair Styling,Hair,2025-07-27,160.08,2025-07
1221,C0226,Nour,Waxing,Beauty,2025-07-05,107.61,2025-07
1222,C0064,Nour,Waxing,Beauty,2025-07-19,131.83,2025-07
1223,C0260,Rania,Waxing,Beauty,2025-07-07,109.17,2025-07
1224,C0011,Aisha,Hair Color,Hair,2025-07-20,398.03,2025-07
1225,C0021,Rania,Massage,Wellness,2025-07-01,262.87,2025-07
1226,C0111,Maya,Massage,Wellness,2025-07-11,261.85,2025-07
1227,C0159,Sara,Waxing,Beauty,2025-07-03,123.6,2025-07
1228,C0084,Lina,Massage,Wellness,2025-07-06,350.74,2025-07
1229,C0069,Aisha,Hair Color,Hair,2025-07-12,371.26,2025-07
1230,C0114,Sara,Nails,Nails,2025-07-10,152.12,2025-07
1231,C0177,Lina,Nails,Nails,2025-07-15,176.4,2025-07
1232,C0230,Sara,Nails,Nails,2025-07-21,146.15,2025-07
1233,C0123,Aisha,Hair Styling,Hair,2025-07-15,174.61,2025-07
1234,C0013,Lina,Hair Styling,Hair,2025-07-15,161.8,2025-07
1235,C0090,Maya,Hair Styling,Hair,2025-07-06,195.26,2025-07
1236,C0264,Aisha,Facial,Skin Care,2025-07-25,251.45,2025-07
1237,C0200,Lina,Facial,Skin Care,2025-07-21,256.86,2025-07
1238,C0276,Maya,Facial,Skin Care,2025-07-24,240.45,2025-07
1239,C0265,Rania,Facial,Skin Care,2025-07-16,299.92,2025-07
1240,C0292,Sara,Lashes,Beauty,2025-07-16,263.46,2025-07
1241,C0232,Nour,Hair Color,Hair,2025-07-07,415.97,2025-07
1242,C0159,Rania,Hair Styling,Hair,2025-07-06,156.09,2025-07
1243,C0091,Nour,Massage,Wellness,2025-07-25,311.84,2025-07
1244,C0220,Nour,Hair Styling,Hair,2025-07-11,199.32,2025-07
1245,C0283,Maya,Lashes,Beauty,2025-07-04,230.51,2025-07
1246,C0129,Maya,Hair Styling,Hair,2025-07-21,195.6,2025-07
1247,C0006,Nour,Nails,Nails,2025-07-03,145.52,2025-07
1248,C0082,Maya,Hair Color,Hair,2025-07-26,471.2,2025-07
1249,C0024,Sara,Hair Styling,Hair,2025-07-07,200.09,2025-07
1250,C0117,Sara,Facial,Skin Care,2025-07-01,268.79,2025-07
1251,C0046,Lina,Massage,Wellness,2025-07-03,277.04,2025-07
1252,C0024,Maya,Hair Color,Hair,2025-07-13,448.32,2025-07
1253,C0016,Lina,Lashes,Beauty,2025-07-16,256.3,2025-07
1254,C0271,Aisha,Facial,Skin Care,2025-07-16,260.82,2025-07
1255,C0115,Sara,Nails,Nails,2025-07-26,171.22,2025-07
1256,C0075,Maya,Nails,Nails,2025-07-10,148.79,2025-07
1257,C0215,Lina,Massage,Wellness,2025-07-18,350.14,2025-07
1258,C0026,Aisha,Nails,Nails,2025-07-17,141.1,2025-07
1259,C0132,Sara,Hair Styling,Hair,2025-07-09,194.36,2025-07
1260,C0001,Sara,Nails,Nails,2025-07-28,177.15,2025-07
1261,C0036,Aisha,Hair Color,Hair,2025-07-22,401.65,2025-07
1262,C0065,Nour,Facial,Skin Care,2025-07-19,288.45,2025-07
1263,C0109,Sara,Hair Styling,Hair,2025-07-11,161.21,2025-07
1264,C0292,Sara,Waxing,Beauty,2025-07-04,124.89,2025-07
1265,C0022,Maya,Waxing,Beauty,2025-07-09,116.87,2025-07
1266,C0047,Nour,Lashes,Beauty,2025-07-07,272.23,2025-07
1267,C0188,Lina,Hair Styling,Hair,2025-07-16,181.7,2025-07
1268,C0002,Sara,Waxing,Beauty,2025-07-05,143.65,2025-07
1269,C0099,Maya,Hair Styling,Hair,2025-07-01,182.42,2025-07
1270,C0002,Lina,Lashes,Beauty,2025-07-20,233.82,2025-07
1271,C0144,Sara,Hair Color,Hair,2025-07-18,482.99,2025-07
1272,C0012,Lina,Facial,Skin Care,2025-07-23,280.15,2025-07
1273,C0171,Aisha,Facial,Skin Care,2025-07-10,247.64,2025-07
1274,C0100,Maya,Massage,Wellness,2025-07-17,280.13,2025-07
1275,C0143,Rania,Hair Color,Hair,2025-07-18,491.09,2025-07
1276,C0082,Maya,Lashes,Beauty,2025-07-04,214.96,2025-07
1277,C0075,Rania,Hair Styling,Hair,2025-07-16,204.85,2025-07
1278,C0102,Nour,Massage,Wellness,2025-07-10,346.2,2025-07
1279,C0058,Aisha,Facial,Skin Care,2025-07-20,327.44,2025-07
1280,C0092,Sara,Waxing,Beauty,2025-07-23,105.23,2025-07
1281,C0069,Nour,Massage,Wellness,2025-07-12,307.8,2025-07
1282,C0030,Maya,Massage,Wellness,2025-07-03,272.19,2025-07
1283,C0253,Rania,Hair Color,Hair,2025-07-25,476.95,2025-07
1284,C0068,Aisha,Hair Styling,Hair,2025-07-03,178.16,2025-07
1285,C0130,Nour,Lashes,Beauty,2025-07-03,291.78,2025-07
1286,C0047,Maya,Hair Styling,Hair,2025-07-12,194.45,2025-07
1287,C0058,Maya,Hair Color,Hair,2025-07-05,401.97,2025-07
1288,C0162,Nour,Lashes,Beauty,2025-07-11,276.54,2025-07
1289,C0055,Lina,Nails,Nails,2025-07-22,134.21,2025-07
1290,C0053,Rania,Massage,Wellness,2025-07-24,304.83,2025-07
1291,C0204,Aisha,Lashes,Beauty,2025-07-10,264.6,2025-07
1292,C0146,Nour,Lashes,Beauty,2025-07-02,234.27,2025-07
1293,C0278,Nour,Facial,Skin Care,2025-07-12,240.82,2025-07
1294,C0030,Maya,Hair Color,Hair,2025-07-28,388.09,2025-07
1295,C0281,Lina,Hair Styling,Hair,2025-07-20,213.46,2025-07
1296,C0211,Lina,Nails,Nails,2025-07-08,167.52,2025-07
1297,C0170,Nour,Hair Styling,Hair,2025-07-19,189.96,2025-07
1298,C0229,Lina,Nails,Nails,2025-07-19,165.2,2025-07
1299,C0026,Sara,Hair Color,Hair,2025-07-07,501.39,2025-07
1300,C0177,Maya,Nails,Nails,2025-07-21,150.61,2025-07
1301,C0161,Lina,Facial,Skin Care,2025-07-28,310.42,2025-07
1302,C0117,Rania,Nails,Nails,2025-07-18,153.11,2025-07
1303,C0154,Aisha,Massage,Wellness,2025-07-01,328.72,2025-07
1304,C0046,Maya,Hair Styling,Hair,2025-07-06,171.33,2025-07
1305,C0072,Sara,Nails,Nails,2025-07-27,165.23,2025-07
1306,C0070,Rania,Hair Color,Hair,2025-07-26,425.2,2025-07
1307,C0140,Lina,Hair Color,Hair,2025-07-07,496.98,2025-07
1308,C0104,Maya,Facial,Skin Care,2025-07-16,326.07,2025-07
1309,C0183,Lina,Massage,Wellness,2025-07-10,303.16,2025-07
1310,C0269,Maya,Hair Styling,Hair,2025-07-25,182.5,2025-07
1311,C0131,Maya,Lashes,Beauty,2025-07-06,249.16,2025-07
1312,C0192,Aisha,Massage,Wellness,2025-07-16,324.97,2025-07
1313,C0133,Lina,Lashes,Beauty,2025-07-09,250.11,2025-07
1314,C0129,Lina,Hair Color,Hair,2025-07-05,462.48,2025-07
1315,C0297,Maya,Hair Styling,Hair,2025-07-12,179.0,2025-07
1316,C0099,Rania,Hair Styling,Hair,2025-07-24,178.63,2025-07
1317,C0029,Lina,Lashes,Beauty,2025-07-14,272.41,2025-07
1318,C0299,Maya,Facial,Skin Care,2025-07-10,242.07,2025-07
1319,C0258,Maya,Hair Styling,Hair,2025-07-19,197.25,2025-07
1320,C0029,Lina,Lashes,Beauty,2025-07-26,284.73,2025-07
1321,C0294,Nour,Facial,Skin Care,2025-07-16,310.72,2025-07
1322,C0198,Sara,Waxing,Beauty,2025-07-10,118.81,2025-07
1323,C0168,Maya,Nails,Nails,2025-07-27,174.62,2025-07
1324,C0248,Rania,Massage,Wellness,2025-07-12,341.68,2025-07
1325,C0085,Lina,Waxing,Beauty,2025-07-09,137.71,2025-07
1326,C0216,Aisha,Hair Color,Hair,2025-07-02,440.41,2025-07
1327,C0220,Sara,Hair Color,Hair,2025-07-19,415.75,2025-07
1328,C0105,Lina,Hair Styling,Hair,2025-07-02,162.01,2025-07
1329,C0058,Nour,Massage,Wellness,2025-07-21,324.92,2025-07
1330,C0255,Nour,Massage,Wellness,2025-07-20,349.84,2025-07
1331,C0121,Maya,Hair Styling,Hair,2025-07-02,196.12,2025-07
1332,C0001,Lina,Nails,Nails,2025-07-01,135.34,2025-07
1333,C0291,Sara,Waxing,Beauty,2025-07-16,110.95,2025-07
1334,C0205,Aisha,Lashes,Beauty,2025-07-07,263.68,2025-07
1335,C0069,Rania,Waxing,Beauty,2025-07-21,136.35,2025-07
1336,C0016,Maya,Waxing,Beauty,2025-07-20,123.88,2025-07
1337,C0039,Aisha,Hair Color,Hair,2025-07-10,400.64,2025-07
1338,C0172,Aisha,Hair Styling,Hair,2025-07-24,158.72,2025-07
1339,C0077,Sara,Hair Styling,Hair,2025-07-18,154.0,2025-07
1340,C0214,Aisha,Nails,Nails,2025-07-04,168.92,2025-07
1341,C0263,Sara,Lashes,Beauty,2025-07-18,282.7,2025-07
1342,C0227,Maya,Facial,Skin Care,2025-07-16,250.46,2025-07
1343,C0079,Aisha,Lashes,Beauty,2025-07-14,278.9,2025-07
1344,C0057,Lina,Hair Styling,Hair,2025-07-23,165.08,2025-07
1345,C0158,Lina,Massage,Wellness,2025-07-20,311.25,2025-07
1346,C0151,Rania,Lashes,Beauty,2025-07-18,242.33,2025-07
1347,C0073,Aisha,Waxing,Beauty,2025-07-18,136.94,2025-07
1348,C0219,Rania,Massage,Wellness,2025-07-19,331.24,2025-07
1349,C0196,Maya,Lashes,Beauty,2025-07-20,255.07,2025-07
1350,C0218,Nour,Hair Color,Hair,2025-07-27,496.54,2025-07
1351,C0007,Lina,Nails,Nails,2025-07-16,143.62,2025-07
1352,C0291,Aisha,Facial,Skin Care,2025-07-12,292.07,2025-07
1353,C0273,Aisha,Lashes,Beauty,2025-07-16,241.27,2025-07
1354,C0066,Aisha,Nails,Nails,2025-07-25,141.99,2025-07
1355,C0103,Aisha,Lashes,Beauty,2025-07-03,214.35,2025-07
1356,C0226,Nour,Lashes,Beauty,2025-07-13,295.21,2025-07
1357,C0199,Rania,Waxing,Beauty,2025-07-22,110.32,2025-07
1358,C0285,Maya,Waxing,Beauty,2025-07-27,120.01,2025-07
1359,C0256,Maya,Hair Color,Hair,2025-07-04,433.32,2025-07
1360,C0025,Lina,Hair Color,Hair,2025-07-22,495.73,2025-07
1361,C0037,Maya,Massage,Wellness,2025-07-18,312.21,2025-07
1362,C0182,Maya,Nails,Nails,2025-07-08,151.31,2025-07
1363,C0235,Lina,Nails,Nails,2025-07-28,138.11,2025-07
1364,C0087,Lina,Waxing,Beauty,2025-07-04,135.04,2025-07
1365,C0165,Nour,Hair Styling,Hair,2025-07-05,170.93,2025-07
1366,C0084,Sara,Facial,Skin Care,2025-07-02,245.59,2025-07
1367,C0059,Maya,Nails,Nails,2025-07-23,176.49,2025-07
1368,C0123,Nour,Facial,Skin Care,2025-07-02,284.19,2025-07
1369,C0118,Maya,Hair Styling,Hair,2025-07-18,200.66,2025-07
1370,C0181,Rania,Facial,Skin Care,2025-07-12,330.73,2025-07
1371,C0021,Maya,Nails,Nails,2025-07-25,163.2,2025-07
1372,C0149,Sara,Lashes,Beauty,2025-07-22,224.4,2025-07
1373,C0141,Nour,Massage,Wellness,2025-07-23,256.66,2025-07
1374,C0121,Lina,Hair Color,Hair,2025-07-09,428.88,2025-07
1375,C0243,Aisha,Facial,Skin Care,2025-07-18,301.66,2025-07
1376,C0006,Rania,Hair Styling,Hair,2025-07-02,205.7,2025-07
1377,C0237,Maya,Hair Styling,Hair,2025-07-12,208.59,2025-07
1378,C0135,Rania,Hair Color,Hair,2025-07-17,444.24,2025-07
1379,C0262,Lina,Massage,Wellness,2025-07-17,257.31,2025-07
1380,C0290,Lina,Hair Styling,Hair,2025-07-24,196.94,2025-07
1381,C0044,Sara,Facial,Skin Care,2025-07-18,251.84,2025-07
1382,C0199,Nour,Hair Color,Hair,2025-07-28,367.66,2025-07
1383,C0116,Nour,Massage,Wellness,2025-07-03,323.28,2025-07
1384,C0220,Maya,Massage,Wellness,2025-07-14,305.79,2025-07
1385,C0100,Nour,Waxing,Beauty,2025-07-04,131.09,2025-07
1386,C0103,Maya,Hair Styling,Hair,2025-07-08,169.88,2025-07
1387,C0092,Rania,Hair Styling,Hair,2025-07-08,203.3,2025-07
1388,C0242,Rania,Nails,Nails,2025-07-21,129.98,2025-07
1389,C0007,Rania,Massage,Wellness,2025-07-16,336.97,2025-07
1390,C0250,Sara,Massage,Wellness,2025-07-15,313.18,2025-07
1391,C0263,Nour,Hair Styling,Hair,2025-07-08,175.31,2025-07
1392,C0058,Aisha,Hair Color,Hair,2025-07-19,389.5,2025-07
1393,C0173,Maya,Lashes,Beauty,2025-07-16,265.59,2025-07
1394,C0039,Lina,Hair Styling,Hair,2025-07-25,158.76,2025-07
1395,C0147,Sara,Hair Styling,Hair,2025-07-19,178.22,2025-07
1396,C0240,Maya,Lashes,Beauty,2025-07-01,285.68,2025-07
1397,C0105,Maya,Nails,Nails,2025-07-05,154.78,2025-07
1398,C0262,Lina,Waxing,Beauty,2025-07-22,123.04,2025-07
1399,C0222,Maya,Hair Color,Hair,2025-07-27,489.23,2025-07
1400,C0226,Sara,Lashes,Beauty,2025-08-10,252.12,2025-08
1401,C0111,Rania,Facial,Skin Care,2025-08-28,263.06,2025-08
1402,C0155,Aisha,Hair Color,Hair,2025-08-19,478.55,2025-08
1403,C0288,Nour,Lashes,Beauty,2025-08-08,230.66,2025-08
1404,C0098,Aisha,Hair Styling,Hair,2025-08-10,186.73,2025-08
1405,C0084,Maya,Hair Styling,Hair,2025-08-07,177.53,2025-08
1406,C0152,Maya,Waxing,Beauty,2025-08-23,116.71,2025-08
1407,C0295,Lina,Hair Color,Hair,2025-08-08,472.09,2025-08
1408,C0219,Sara,Facial,Skin Care,2025-08-08,254.03,2025-08
1409,C0273,Aisha,Nails,Nails,2025-08-12,155.11,2025-08
1410,C0221,Aisha,Nails,Nails,2025-08-16,162.71,2025-08
1411,C0186,Nour,Hair Color,Hair,2025-08-13,385.59,2025-08
1412,C0121,Nour,Hair Styling,Hair,2025-08-19,196.16,2025-08
1413,C0010,Aisha,Facial,Skin Care,2025-08-14,273.22,2025-08
1414,C0177,Aisha,Massage,Wellness,2025-08-12,297.91,2025-08
1415,C0039,Nour,Massage,Wellness,2025-08-04,295.57,2025-08
1416,C0056,Rania,Hair Color,Hair,2025-08-08,466.48,2025-08
1417,C0291,Nour,Nails,Nails,2025-08-24,142.53,2025-08
1418,C0196,Sara,Lashes,Beauty,2025-08-23,268.1,2025-08
1419,C0225,Maya,Hair Styling,Hair,2025-08-11,170.24,2025-08
1420,C0007,Lina,Lashes,Beauty,2025-08-12,213.14,2025-08
1421,C0090,Aisha,Facial,Skin Care,2025-08-16,328.24,2025-08
1422,C0292,Aisha,Nails,Nails,2025-08-23,177.11,2025-08
1423,C0093,Maya,Nails,Nails,2025-08-13,140.11,2025-08
1424,C0033,Sara,Facial,Skin Care,2025-08-08,272.96,2025-08
1425,C0224,Rania,Massage,Wellness,2025-08-23,319.62,2025-08
1426,C0109,Nour,Hair Color,Hair,2025-08-21,362.79,2025-08
1427,C0141,Sara,Massage,Wellness,2025-08-05,348.43,2025-08
1428,C0067,Rania,Lashes,Beauty,2025-08-15,268.99,2025-08
1429,C0086,Rania,Lashes,Beauty,2025-08-18,236.98,2025-08
1430,C0298,Sara,Facial,Skin Care,2025-08-01,309.27,2025-08
1431,C0136,Sara,Hair Color,Hair,2025-08-16,430.23,2025-08
1432,C0254,Nour,Waxing,Beauty,2025-08-27,130.74,2025-08
1433,C0019,Rania,Facial,Skin Care,2025-08-16,332.1,2025-08
1434,C0090,Sara,Nails,Nails,2025-08-04,143.21,2025-08
1435,C0073,Maya,Hair Color,Hair,2025-08-15,384.86,2025-08
1436,C0224,Rania,Waxing,Beauty,2025-08-07,134.55,2025-08
1437,C0226,Rania,Massage,Wellness,2025-08-03,303.85,2025-08
1438,C0210,Aisha,Facial,Skin Care,2025-08-05,248.08,2025-08
1439,C0184,Aisha,Hair Color,Hair,2025-08-22,443.85,2025-08
1440,C0133,Aisha,Nails,Nails,2025-08-27,168.17,2025-08
1441,C0046,Rania,Massage,Wellness,2025-08-22,346.79,2025-08
1442,C0039,Nour,Hair Styling,Hair,2025-08-19,198.54,2025-08
1443,C0161,Lina,Facial,Skin Care,2025-08-08,332.94,2025-08
1444,C0113,Rania,Facial,Skin Care,2025-08-07,320.43,2025-08
1445,C0118,Aisha,Hair Color,Hair,2025-08-07,490.28,2025-08
1446,C0113,Sara,Lashes,Beauty,2025-08-20,232.66,2025-08
1447,C0045,Sara,Lashes,Beauty,2025-08-27,289.78,2025-08
1448,C0228,Maya,Nails,Nails,2025-08-17,141.22,2025-08
1449,C0190,Maya,Nails,Nails,2025-08-09,169.31,2025-08
1450,C0204,Nour,Lashes,Beauty,2025-08-08,266.93,2025-08
1451,C0083,Rania,Lashes,Beauty,2025-08-21,267.61,2025-08
1452,C0171,Aisha,Hair Styling,Hair,2025-08-20,169.92,2025-08
1453,C0129,Aisha,Hair Color,Hair,2025-08-07,366.67,2025-08
1454,C0025,Maya,Massage,Wellness,2025-08-24,268.72,2025-08
1455,C0280,Lina,Lashes,Beauty,2025-08-01,230.1,2025-08
1456,C0228,Sara,Hair Styling,Hair,2025-08-04,194.48,2025-08
1457,C0229,Aisha,Massage,Wellness,2025-08-10,344.72,2025-08
1458,C0031,Maya,Waxing,Beauty,2025-08-13,135.56,2025-08
1459,C0196,Lina,Hair Color,Hair,2025-08-02,435.95,2025-08
1460,C0077,Nour,Nails,Nails,2025-08-07,177.89,2025-08
1461,C0102,Nour,Massage,Wellness,2025-08-19,257.61,2025-08
1462,C0061,Maya,Waxing,Beauty,2025-08-11,111.77,2025-08
1463,C0157,Lina,Hair Styling,Hair,2025-08-06,168.77,2025-08
1464,C0113,Aisha,Nails,Nails,2025-08-26,159.37,2025-08
1465,C0153,Aisha,Massage,Wellness,2025-08-07,283.2,2025-08
1466,C0010,Sara,Facial,Skin Care,2025-08-18,287.27,2025-08
1467,C0052,Lina,Lashes,Beauty,2025-08-05,240.26,2025-08
1468,C0093,Sara,Lashes,Beauty,2025-08-27,274.89,2025-08
1469,C0153,Maya,Massage,Wellness,2025-08-22,280.22,2025-08
1470,C0006,Sara,Facial,Skin Care,2025-08-04,253.17,2025-08
1471,C0089,Maya,Hair Styling,Hair,2025-08-23,194.33,2025-08
1472,C0056,Sara,Facial,Skin Care,2025-08-14,238.57,2025-08
1473,C0272,Sara,Facial,Skin Care,2025-08-14,333.53,2025-08
1474,C0275,Aisha,Nails,Nails,2025-08-03,176.09,2025-08
1475,C0150,Rania,Massage,Wellness,2025-08-10,346.75,2025-08
1476,C0218,Nour,Hair Color,Hair,2025-08-05,462.7,2025-08
1477,C0239,Lina,Lashes,Beauty,2025-08-24,252.22,2025-08
1478,C0191,Rania,Waxing,Beauty,2025-08-16,133.46,2025-08
1479,C0296,Aisha,Hair Styling,Hair,2025-08-11,201.45,2025-08
1480,C0185,Aisha,Facial,Skin Care,2025-08-11,330.56,2025-08
1481,C0216,Sara,Nails,Nails,2025-08-28,141.07,2025-08
1482,C0249,Nour,Hair Color,Hair,2025-08-26,484.82,2025-08
1483,C0022,Aisha,Hair Styling,Hair,2025-08-18,195.39,2025-08
1484,C0051,Rania,Hair Color,Hair,2025-08-26,411.58,2025-08
1485,C0193,Sara,Nails,Nails,2025-08-10,152.97,2025-08
1486,C0267,Sara,Massage,Wellness,2025-08-06,285.01,2025-08
1487,C0292,Sara,Facial,Skin Care,2025-08-11,306.55,2025-08
1488,C0184,Aisha,Facial,Skin Care,2025-08-09,329.12,2025-08
1489,C0266,Sara,Massage,Wellness,2025-08-09,316.67,2025-08
1490,C0198,Lina,Lashes,Beauty,2025-08-11,232.34,2025-08
1491,C0116,Sara,Hair Styling,Hair,2025-08-13,184.34,2025-08
1492,C0071,Maya,Waxing,Beauty,2025-08-18,130.8,2025-08
1493,C0084,Maya,Nails,Nails,2025-08-02,148.96,2025-08
1494,C0133,Lina,Nails,Nails,2025-08-10,135.36,2025-08
1495,C0213,Sara,Facial,Skin Care,2025-08-19,273.18,2025-08
1496,C0278,Sara,Lashes,Beauty,2025-08-04,239.25,2025-08
1497,C0280,Rania,Hair Styling,Hair,2025-08-01,161.21,2025-08
1498,C0208,Nour,Waxing,Beauty,2025-08-28,103.75,2025-08
1499,C0238,Aisha,Hair Color,Hair,2025-08-16,438.63,2025-08
1500,C0029,Nour,Hair Color,Hair,2025-08-11,484.07,2025-08
1501,C0285,Lina,Nails,Nails,2025-08-10,148.55,2025-08
1502,C0204,Maya,Hair Color,Hair,2025-08-10,474.45,2025-08
1503,C0056,Nour,Waxing,Beauty,2025-08-26,125.6,2025-08
1504,C0231,Sara,Waxing,Beauty,2025-08-24,114.38,2025-08
1505,C0049,Aisha,Hair Color,Hair,2025-08-14,416.74,2025-08
1506,C0168,Nour,Massage,Wellness,2025-08-04,312.23,2025-08
1507,C0146,Sara,Hair Styling,Hair,2025-08-22,167.62,2025-08
1508,C0211,Rania,Hair Styling,Hair,2025-08-06,153.79,2025-08
1509,C0037,Lina,Hair Color,Hair,2025-08-16,425.88,2025-08
1510,C0214,Rania,Lashes,Beauty,2025-08-26,215.58,2025-08
1511,C0286,Sara,Hair Styling,Hair,2025-08-02,187.63,2025-08
1512,C0132,Nour,Hair Styling,Hair,2025-08-10,153.69,2025-08
1513,C0253,Lina,Facial,Skin Care,2025-08-18,330.49,2025-08
1514,C0201,Sara,Nails,Nails,2025-08-26,135.0,2025-08
1515,C0042,Nour,Facial,Skin Care,2025-08-10,321.64,2025-08
1516,C0105,Maya,Nails,Nails,2025-08-03,166.75,2025-08
1517,C0056,Sara,Facial,Skin Care,2025-08-07,267.82,2025-08
1518,C0162,Aisha,Nails,Nails,2025-08-23,171.44,2025-08
1519,C0188,Rania,Hair Color,Hair,2025-08-19,398.23,2025-08
1520,C0014,Sara,Hair Styling,Hair,2025-08-26,214.27,2025-08
1521,C0036,Nour,Hair Color,Hair,2025-08-26,486.55,2025-08
1522,C0204,Lina,Waxing,Beauty,2025-08-22,128.72,2025-08
1523,C0010,Maya,Hair Color,Hair,2025-08-18,465.31,2025-08
1524,C0065,Sara,Hair Styling,Hair,2025-08-21,179.85,2025-08
1525,C0105,Maya,Hair Color,Hair,2025-08-23,415.8,2025-08
1526,C0231,Nour,Waxing,Beauty,2025-08-02,137.72,2025-08
1527,C0001,Nour,Hair Color,Hair,2025-08-13,375.37,2025-08
1528,C0109,Lina,Nails,Nails,2025-08-23,142.49,2025-08
1529,C0139,Sara,Hair Styling,Hair,2025-08-14,159.22,2025-08
1530,C0287,Aisha,Hair Color,Hair,2025-08-27,425.26,2025-08
1531,C0205,Lina,Lashes,Beauty,2025-08-21,249.8,2025-08
1532,C0020,Aisha,Hair Styling,Hair,2025-08-17,159.29,2025-08
1533,C0054,Maya,Nails,Nails,2025-08-04,130.37,2025-08
1534,C0290,Lina,Waxing,Beauty,2025-08-23,131.81,2025-08
1535,C0130,Rania,Lashes,Beauty,2025-08-18,277.92,2025-08
1536,C0001,Nour,Hair Color,Hair,2025-08-12,388.39,2025-08
1537,C0053,Sara,Hair Color,Hair,2025-08-15,482.38,2025-08
1538,C0147,Rania,Massage,Wellness,2025-08-18,349.93,2025-08
1539,C0277,Maya,Facial,Skin Care,2025-08-20,253.62,2025-08
